"","textoComentario","fechaComentario","tituloComentario","puntuacionComentario"
"749","El lugar (La sagrada familia) esesplendida y excepcional pero hay muchos turistas. 
Tienes que ir temprano por la mañana para evitar esto.","7 de junio de 2019","Muchos turistas",5
"750","No puedo decir más cosas de las que ya se han dicho sobre la Basílica, pero sí que las sensaciones que se sienten al entrar y completar tanta grandeza, hacen inevitable el repetir las visitas.","6 de junio de 2019","Siempre volvemos a visitar",5
"752","Es un lugar impresionante que tienes que visitar en tu viaje a Barcelona. A mi me encantó tanto por fuera como por dentro. Sin duda un imprescindible.","6 de junio de 2019","Impresionante por dentro y por fuera",5
"753","Tienes que ir...la mejor forma es reservar directamente por internet en la página de la sagrada familia las entradas, PS las que se ofrecen por este medio, es necesario desplazarse a 3 cuadras de distancia para poder encontrar la oficina de turismo y esperar a...Más","6 de junio de 2019","Deslumbrante",5
"754","Un sitio historico, donde tienes que estar si vas a visitar Barcelona, si no conoces a Barcelona es un poco lio para enco trarlo","6 de junio de 2019","Sitios donde tienes que estar",5
"755","Aunque es uno de los puntos más solicitados vale la pena hacer una visita al templo de la Sagrada Familia. Compra la entrada por internet para entrar directamente.
Hay muchos puntos en los que centrar el interés, pero una vez vista la arquitectura de las...Más","6 de junio de 2019","Una maravilla",5
"758","Es la basilica que más me ha impresionado por sus características edilicias modernisimas para el tiempo proyectada por Gaudi. Ya tiene alrededor de 100 años , sigue en construcción por su enormidad. Está pensado absolutamente todo los colores, algunos cambiantes segun la posición de vista,...Más","5 de junio de 2019","Alucinante",5
"759","Bellisima!! Sus columnas que representan arboles, sus vitrales, los colores azules del lado que sale el sol y sus colores rojos y naranjas del lado que atardece... Una creacion magnifica!","5 de junio de 2019","Majestuosa!",5
"760","No pude entretenerme mas por que iba acompañada y me suelo hacer pesada con las fotos, no puedo evitar querer inmortalizar esas belleza que te conmueve y que jamas podrás olvidar. Todas las obras de Gaudí son increíbles, al igual que su vida, nadie que...Más","5 de junio de 2019","Fotos increíbles!!",5
"762","Vale mucho la pena , lástima saturación turistas , el precio de la entrada es un poco alto pero merece la pena pagarlo","5 de junio de 2019","IMPRESIONANTE",5
"763","No estás acostumbrado a que un lugar como este sea inaccesible, pues así los sucedió, nos confiamos y lo dejamos al final, sin tomar la precaución de comprar las entradas en Internet, pues llegamos y no había entradas para los siguientes dos días y por...Más","5 de junio de 2019","Imposible entrar",5
"764","Tuve la oportunidad de entrar 2 veces y una de ellas ascender a las torres. Es increible!
Además este año tuev la oportunidad de vivir casi 2 meses a la vuelta, y pasar cada día por delate de ella es algo tremendo! Lo recomiendo 100...Más","5 de junio de 2019","Magnifica por donde se la vea",5
"765","Increíble belleza arquitectónica y religiosa. Imperdible!!!
Hay que sacar las entradas con mucho tiempo de anticipación.","5 de junio de 2019","Impactante belleza",5
"768","A cauda del viento no pudimos subir a las torres, pero lo que hay dentro de la basílica es alucinante. Los audios son muy descriptivos y acertados
La mejor hora es ir por la tarde, sobretodo que aún haya rayos de sol porque se filtran...Más","5 de junio de 2019","fantástico",5
"769","Realmente una obra espectacular y con diferentes significados en las columnas de las entradas a la Basílica de entre otros detalles.","5 de junio de 2019","IMPRESIONANTE",5
"770","Soy residente de una ciudad cercana, Badalona, y nunca me habia dado por ir a ver la Sagrada Familia, ya que la gente tiende a acostumbrarse o hacer normal lo que tiene a su alrededor, sin embargo pensé en porque no, y en porque no...Más","5 de junio de 2019","Tan cerca y nunca habia ido",5
"772","una gran experiencia lo malo las colas merece la pena.no se lo pueden perder es unica e irrepetible animense","5 de junio de 2019","no te lo puedes perder",5
"773","Vale la pena contratar un guía para realizar esta visita, hay tantísimos detalles arquitectónicos y artísticos, que sin sus explicaciones es imposible descubrirlos.
También te ahorrarás colas.Sin duda un templo excepcional en Barcelona.","5 de junio de 2019","VISITA IMPRESCINDIBLE",5
"774","Preciosa, vale la pena acercarse a observar esta maravilla de la la arquitectura realizada por un visionario","5 de junio de 2019","Majestuosa",5
"775","Solo puedo decir que cuando entras, te das cuenta de lo pequeño que es el hombre frente a esta obra de Gaudí. Vale la pena hacer cola para entrar.","5 de junio de 2019","Magnífica",5
"778","Monumento único en el mundo. Imprescindible verlo sí visitas Barcelona. Lástima que aún no esté terminado,pero aún así no desmerece una visita.","5 de junio de 2019","Monumento único",5
"779","Experiencia única de este domingo de Ramos , teníamos espacio reservado para toda la familia y fue una bonita misa en varios idiomas","5 de junio de 2019","Domingo de ramos",5
"780","No se puede dejar de visitar este bello lugar, deberías ver y escuchar su historia con los audífonos así aprenderás mucho más","5 de junio de 2019","Sagrada familia imperdible",5
"782","Obra majestuosa en la ciudad de barcelona.. que belleza despliega esta gran obra.. es un placer poder disfrutarla a diario","5 de junio de 2019","Fantástico",5
"783","Simplemente perfecto......espectacular las explicaciones y el lugar...muy aconsejable.
He visto espectaculos mas caros y sin tanto interes.","5 de junio de 2019","visita guiada",5
"784","Salimos del metro y te encuentras con semejante monumento tan majestuoso,  el arte gótico, definitivamente no se puede perder su visita.","5 de junio de 2019","Impresionante",5
"785","Si estas en  Barcelona  no puedes no visitarla  te conviene ya ir con las entradas  para evitar grandes filas, esta todo muy organizado.Es un lugar majestuoso","4 de junio de 2019","Fascinante",5
"788","Una verdadera obra de arte , que merece ser vista ,icono de Barcelona obra Maestra de Gaudi.Todavia en construccion 
igualmente impresiona el tamaño los detalles , en una zona centrica de Barcelona , en resumen merece ser visitada.","4 de junio de 2019","Totalmente impresionante !!! la construccion es tan bella como compleja en una zona preciosa de Barcelona.",5
"789","Nos encantó! Vivimos relativamente cerca y no habíamos estado nunca, tiene muchísima afluencia de turismo","4 de junio de 2019","Excursión muy interesante",5
"790","Simplemente hermosa, cada detalle está pensado, tomen el tour con audífonos ayuda mucho a comprender cada cara de esta hermosa construcción.","4 de junio de 2019","Sagrada Familia",5
"792","No visitar esta basílica visitando Barcelona es dejar de ver una obra de arte de un gran genio catalán y sobre todo visitar el interior","4 de junio de 2019","Indispensable",5
"793","Muy bello lugar, mágico y extravagante. Al estar en continua evolución, siempre hay algo nuevo para ver conocer en cada visita que se hace. Muy recomendable si están de turismo en Barcelona","4 de junio de 2019","Lugar fantastico!",5
"794","Vale la pena absolutamente la visita para lo que uno va a encontrar dentro justifica ampliamente pagar la entrada. Uno puede pasar todo el día y siempre encontrará algo que no ha visto.","4 de junio de 2019","Sencillamente maravillosa",5
"795","Vale la pena pagar la entrada, porque las columnas parecen realmente un bosque, y se siente desde dentro la grandiosidad de la obra exterior.","4 de junio de 2019","Interior interesante",5
"798","No te pierdas esta maravilla de obra, que sigue inacabada pero se construye sin pausa. Recomiendo subir a las torres andando pero sino en ascensor, es una perspectiva nueva.","4 de junio de 2019","Espectacular Basílica en construcción",5
"799","A ver si la acaban algun dia pero la verdad es que es preciosa por fuera y por dentro. Mucha gente pero vale la pena verla.. Lo recomiendo","4 de junio de 2019","Preciosa",5
"800","Pensamos volver en el 2026 cuando esté terminada. La visión de Gaudi asombra.

No pueden perderse esta obra","3 de junio de 2019","Visita para hacerla una vez en la vida como minimo",5
"802","Impresionante documento, para admirar y disfrutar. Lo único malo es que está tan masificado que no se puede disfrutar.","3 de junio de 2019","Impresionante",5
"803","No has ido a Barcelona si no visitas la Basílica La Sagrada Familia, es una preciosura con hermosos detalles y todo con un significado basado en las Sagradas Escrituras!! Lo recomiendo totalmente!!","3 de junio de 2019","Hermosa Basílica!!",5
"804","Es algo más que espectacular obra maravillosa para ver por su encanto y su luminosidad lo recomiendo a todos a visitar","2 de junio de 2019","Un día de salida",5
"805","Basílica imprescindible de visitar si vas a Barcelona. Impresionante tanto por fuera como por dentro. Recomiendo comprar las entradas de forma anticipada ya que evitas colas o el que no hay ese día","2 de junio de 2019","Excelente",5
"808","Una verdadera obra de arte, un imperdible si vas a Barcelona, la mayor obra arquitectónica hecha Por el genio de Gaudí y aunque está aún en “obra” vale cada centavo que pagas para verla, no vayas sin haber comprado tus boletos en la página de...Más","1 de junio de 2019","Espectacular",5
"809","Es la segunda vez que voy y está cambiada , algo mejorada por fuera! Por dentro es lo MÁXIMO, tan único, tan original, creativo y bonito!! No se puede decir nada más que es imprescindible ir y entrar. Llegando en hora no encontramos el más...Más","1 de junio de 2019","Maravilloso!!! Impresionante!!",5
"810","A pesar de tantos visitantes ,la magia y belleza del lugar llama a la reflexión ,la admiración por esta obra de titanes que demuestra la profunda religiosidad de su creador","1 de junio de 2019","Imponente,Magnífico",5
"812","De esos lugares que hay que visitar obligatoriamente si se viaja a Cataluña. Mucha gente, pero vale la oena.","1 de junio de 2019","Monumento para visitar",5
"813","Me encantó, lo recomiendo 100%, pero durante todo el año hay filas y filas de turistas. Viví 2 veces en Barcelona y estudiaba cerca, estuve el 2006-2007 y el 2010-2011.","31 de mayo de 2019","Espectacular monumento",5
"814","Una de las grandes creaciones por el hombre, su escultura tan imponente, se divisa desde lo lejos, al llegar a sus alrededores tu experiencia se va transformando, es como estar en el paraíso. Recomiendo visitarlo, les encantará","31 de mayo de 2019","Like a castle",5
"815","Nunca me llamó la atención esta construcción pero al estar en Barcelona es una visita obligada.  Por fuera su estilo no me causa tanta admiración pero al entrar parece una construcción hecha por extraterrestres pues es una iglesia totalmente fuera de lo común.  Hermosamente iluminada...Más","30 de mayo de 2019","Majestuosa y extraña construcción",5
"818","Ya no sólo arquitectónicamente, el entrar dentro de este edificio no puede dejar indiferente a nadie. La luz, sólo disfrutar de la luz que hay dentro... No hace falta más.","30 de mayo de 2019","INDISPENSABLE",5
"819","Maravilla de lugar!!! He llorado al entrar !!!!!  Amo a Gaudí !!! Que ser ... que cabeza, visitarlo te llevará a un lugar maravilloso del ser humano","29 de mayo de 2019","Lujo",5
"820","Conocer la sagrada familia es más que ir a una iglesia, es un viaje a una forma de pensar y descubrir mucho mas de lo que puedes ver.","29 de mayo de 2019","Mas de lo esperado",5
"822","Una de las maravillas de la hum,anidad. Imponente las veas desde donde la veas. Ciertamente es recomendable reservar la entrada por internet para evitar las colas interminables. Más que recomendable","29 de mayo de 2019","Magnífica",5
"823","Sin palabras, una maravilla arquitectónica, una construcción q impresiona y q es necesario visitar y admirar.
El interior es aún más impresionante q su exterior ... simplemente maravillosa","29 de mayo de 2019","Maravillosa Impresionante",5
"824","Es impresionante la arquitectura de esta basílica. Para cualquier persona resulta asombroso. Te deja boquiabierto. No es necesario ser conocedor. Solo deseas recostarte en el suelo para admirarla.","28 de mayo de 2019","Increíble.",5
"825","BASILICA DE LA SAGRADA FAMILIA BARCELONA
El Templo Expiatorio de la Sagrada Familia, conocido simplemente como la Sagrada Familia, es una basílica católica de Barcelona, diseñada por el arquitecto Antoni Gaudí. Iniciada en 1882, todavía está en construcción y no se sabe cuando se acabará....Más","28 de mayo de 2019","OBRA MAESTRA DE LA ARQUITECTURA MODERNISTA",5
"828","Es un recorrido obligado ya que es un lugar precioso y digno de admirar, recomiendo que contraten a un guía turístico para entender a profundidad.","28 de mayo de 2019","Tienes que ir",5
"829","Si no has visitado la Sagrada Familia y estás en Barcelona, estás perdiendo el tiempo. Disfrutar de esa arquitectura haciéndote una idea de cómo fue Gaudí capaz de diseñar y proponer semejante obra de arte tiene que ser visitado y disfrutado.","28 de mayo de 2019","Obligada visita",5
"830","Imaginen que están en un museo viendo un cuadro de Van Gogh. Una genialidad? Bueno, ahora imaginen que están adentro del cuadro. Esa fue mi experiencia. Me sentí adentro de una obra de arte. No lo podía creer. Es una obra maestra.  Audio guía SI...Más","28 de mayo de 2019","Una obra maestra.",5
"832","Me habían hablado mucho de esta Basílica única en el mundo, pero nada se compara con visitarla en persona. Es una obra impactante y grandiosa. Las audioguías  son de gran ayuda, así como toda la información que se encuentra en el museo en el sótano...Más","27 de mayo de 2019","Una experiencia INCREIBLE",5
"833","Tuve la oportunidad de visitar Barcelona en mis vacaciones y mi panorama principal fue la basílica. 
Realmente me maravilló mucho más de lo que esperaba, hasta las lagrimas. 
Sin duda volveré!","27 de mayo de 2019","Conmovedora",5
"834","Fue una visita maravillosa, el acceso fue muy sencillo y la audio guía fue un valor agregado muy importante, nos ayudó a comprender claramente todos los aspectos de esta Catedral","27 de mayo de 2019","Visita espectacular",5
"835","Muy recomendable. Una de las mejores catedrales que hemos visto nunca. REalmente deja sin palabras.!!","27 de mayo de 2019","Espectacular!!!!",5
"838","Si van a Barcelona, seguro que es una de las cosas para no perdérsela. Maravillosa desde afuera, pero sobretodo el interno.","27 de mayo de 2019","Maravillosa",5
"839","Es una edificación Dedicada a la gran familia  que cuenta con una gran arquitectura que está pensada 
Y Diseñada por antonio Gaudi quien buscaba dejar en sus edificaciones un toque pensando en su observancia en la naturaleza.

La edificación es una iglesia que cuenta con...Más","26 de mayo de 2019","Visita guiada ",5
"840","Me parecio una experiencia maravillosa ver como entra la luz por los vitrales y huecos de las torres.  Un lugar magico que he visitado varias veces y siempre descubo nuevos espacios y nuervas sensaciones","26 de mayo de 2019","Un viaje a la luz magica.",5
"842","Visita muy bien organizada por parte de l@s monitor@s y adaptada a los adolescentes.
La basílica es una auténtica maravilla arquitectónica que te sorprende al máximo nivel. Sin duda un pieza única en todo el mundo no comparable con ninguna otra catedral.","26 de mayo de 2019","visita grupal sagrada familia  ",5
"843","una verdadera obra de arte , de obligada visita al visitar la ciudad de barcelona , una increible obra maestra","26 de mayo de 2019","magnifica",5
"844","Sin palabras. Una obra de arte. Después de a ver ido muchas veces a Barcelona, por fin e visto algo ke me a dejado sin palabras. Se tiene que ver","25 de mayo de 2019","Espectalar",5
"845","Obra maestra de Gaudí y sin terminar largas  colas y mu horas para entrar. Cara la entrada. No quiero escribir más. Porque todo el mundo lo conoce. Ya está bien.","25 de mayo de 2019","Visita",5
"848","Me encanto! Hicimos la visita guiada Headout ! La recomiendo! Muy bien explicado por Rocio. Muy amena","24 de mayo de 2019","Imperdible!!!!",5
"849","Detalles preciosos, de día pueden verse los detalles, sin embargo he ido varias veces y mi favorita sin dudas es pasar también por la noche. Iluminada es espectacular.","24 de mayo de 2019","Mejor de noche",5
"850","Me parecio un lugar unico. Emocionante. Todo muy organizado pero como catolico es horrible q la unica forma de conocer una iglesia es solo con plata. Mas q una iglesia esvun museo no creo que sea una iglesia desde la vision catolica . De lo...Más","24 de mayo de 2019","Magestuoso lugar",5
"852","Siempre se supera, hace diez años que fuimos y nos encanto de nuevo!esta vez conbun guia con mucha informacion! Gracias","23 de mayo de 2019","Emocionante! ",5
"853","Impresionante, arquitectura espectacular. En negativo, mucha concentración de visitantes, pero merece la pena","23 de mayo de 2019","Espectacular",5
"854","La Barcelona sin Gaudi hubiera sido un desastre. Toda Barcelona debe vivir gracias a las obras de Gaudi. Y la Sagrada Familia es el mejor. Pero es muy caro y complicado su ingreso. Compren si o si anticipadamente.","23 de mayo de 2019","Un lugar que no puede dejar de visitar",5
"855","Realmente es una obra maestra de la arquitectura , aún sin ser cristiano quedé sorprendido por lo hermoso de la basílica y realmente vale pagar por la entrada y la audioguía. Las entradas solo se pueden sacar online (hay que sacarlas con tiempo )y la...Más","22 de mayo de 2019","Basílica sagrada familia entradas",5
"858","Fijense en los dias de servicio, los domignos principalmente que la gente en la fila tiene entradas gratis y les pueden dar. De esa forma se ahorran la entrada y pueden ver como es una misa en semejante iglesia.","22 de mayo de 2019","Gratis",5
"859","Impresionante la Basilica en su construcción  e historia, vale la pena tomarse buen tiempo en disfrutar cada vista de este grandioso lugar, muy bien organizada los accesos y el orden de los turistas.  La visita a las Torres también  vale la pena, solo la bajada...Más","22 de mayo de 2019","Visita obligada en Barcelona. Impresionante!!!",5
"860","Es una atracción de feria. No es una iglesia sino una aberración, una tumba un tanto exagerada. Un precio exorbitante para lo que es y encima te dicen que van a acabar la obra gracias a las donaciones de los visitantes. Qué va! No hay...Más","21 de mayo de 2019","Atracción de feriia",5
"862","Para entrar a la basílica puedes reservar el mismo, pero si quieres subir a las torres debes reservar por lo menos con una semana de anticipación a través de la página oficial de la basílica. El tour vale la pena y le recomiendo la audio...Más","21 de mayo de 2019","Reserva con tiempo si quieres subir a las Torres",5
"863","Se dice que las fotos valen más que las palabras pero yo opinaría que se quedan cortas. Aunque todavía no está terminada la fachada, el recinto es increíblemente espectacular. El solo hecho de entrar y mirar alrededor hace querer quedarse a contemplar cada espacio. La...Más","20 de mayo de 2019","Increíble ",5
"864","La visita a la Basílica de la Sagrada Familia debe ser un sitio obligado en tu paso por Barcelona. La primera recomendación es tener el fast track ya que si no llegas temprano las filas pueden ser muy largas. Una vez adentro tienes las audio...Más","20 de mayo de 2019","Magnífico 100% recomendado",5
"865","Escogimos entrada con guía que recomiendo a todo el mundo porque todo lo que ves tiene un sentido y una explicación. Es un monumento impresionante.","20 de mayo de 2019","Espectacular",5
"868","Este es un sitio obligado si estás en Barcelona, te recomiendo ver tus boletos por internet ya qué hay muchísima gente y corres el riesgo no entrar porque los boletos se agotaron. Por fuera es bellísima.","19 de mayo de 2019","No pudimos entrar",5
"869","Lo cierto es que el monumento es espectacular, sobre la basílica no puedo decir nada malo ni mejorable. De hecho, me sorprendió gratamente pues no me la esperaba así. Pero desgraciadamente, no puedo decir lo mismo de la atención del personal. Lo primero que me...Más","19 de mayo de 2019","MUY DEFICIENTE ATENCIÓN AL PÚBLICO ",5
"870","No esperaba que me gustase tanto ni por fuera ni por dentro. Merece la pena pagar la entrada. Espectacular. 100% recomendable","19 de mayo de 2019","Visita obligatoria",5
"872","Cogimos la visita guiada y tuvimos la suerte de dar con un barcelonés como Marcel que nos dió unas explicaciones espectaculares. Un placer.","19 de mayo de 2019","Visita guiada",5
"873","Hicimos una visita guiada y fue espectacular conocer cada detalle de la historia de la Sagrada Familia. Es un lugar impresionante, hay que sacar las entradas por internet así se evitan las colas. Hay diferentes tipos de visitas, recomiendo la visita guiada","19 de mayo de 2019","Tremendo lugar",5
"874","Hermosa catedral.   Muy viva.  Iluminada y colorida. Diferente.  Toma el tema del bosque y la luz.  Realmente moderna y funcional.  Refleja a su creador Gaudí.  Vale la pena visitarla y recorrer todos sus espacios.","19 de mayo de 2019","Especial",5
"875","fui por durante mi visita a barcelona, un lugar hermoso y dentor aún mas! mucha historia y arte en un solo lugar","18 de mayo de 2019","impresionante",5
"878","Una pena, una pena que saque tal negocio con un monumento así al que me he negado a pagar casi 80 euros por dos entradas..","18 de mayo de 2019","Me parece lamentable tener que pagar tanto por verlo ",5
"879","Si estas en Barcelona no puedes dejar de entrar a la Sagrada Familia es indescriptible, es espectacular.","18 de mayo de 2019","Espectacular",5
"880","saquen las entradas con mas de un mes de anticipación!!! nosotros no pudimos entrar dado que se encontraban agotadas, pero solo con mirarla por afuera fue imponente","17 de mayo de 2019","sublime",5
"882","Que sorpresa y que increíble es la obra del humano, sin duda es espectacular e increíble! No dejen de visitarla es lo más asombroso que verán!","17 de mayo de 2019","Increíble",5
"883","Un lugar espectacular y significante. Una iglesia tremenda mente enorme, hermosa por dentro y por fuera. Al entrar esta presente la opción de utilizar una audio guía que te acompaña en la experiencia y te hace seguir un recorrido para tener una visita completa. Los...Más","17 de mayo de 2019","Emocionante",5
"884","mucha gente ,larga cola y espera,no entramos, el exterior de la basilica es muy hermosa, la proxima sera","17 de mayo de 2019","HERMOSA",5
"885","Un sitio precioso para visitar en familia o con amigos o en pareja. Hicimos muchas fotos y la verdad que visto desde abajo es espectacular aún con las obras","16 de mayo de 2019","Bonito",5
"888","He pasado muchas veces por fuera e impresiona. Pero lo mejor está por dentro: espectacular. Hice una visita con un grupo de mis compañeros de la empresa con un guía turístico. Muy recomendable. Difícil de describir con palabras. Son muchísimos detalles a descubrir.","15 de mayo de 2019","Impresionante tanto por fuera como por dentro",5
"889","Para no gastar tanto y poder conocer este gran lugar, recomiendo los walking tour, tienes diferentes opciones de acuerdo a tu presupuesto ya sea que quieras conocer la historia por dentro o por fuera vale mucho la pena!","15 de mayo de 2019","Recomendación ",5
"890","Muy importante presentarse con reservación realizada en línea y a la hora establecida de lo contrario no permiten el acceso, la visita vale mucho la pena, la Sagrada Familia es imponente por fuera pero por dentro es espectacular.","14 de mayo de 2019","Reserva en línea",5
"892","De pequeño la veia y solo impresionaba la parte frontal, hace un par de semanas acompañe a unos amigos extrangeros a verla, y al entrar aluciné, impresiona mucho el interior.
Todos los de Barcelona deberiamos ir a ver el tesoro que tenemos aquí!","13 de mayo de 2019","Para estar orgulloso de nuestra ciudad",5
"893","si vienes a barcelona, es imposible que no visites la sagrada familia, recomiendo usa guia para poder apreciar mas el paseo","13 de mayo de 2019","un lugar magico",5
"894","Llevé a mi madre de 92 años, ella la conocía pero hace muchos años que no había ido,  se quedo paralizada, su cara era pura alegría,  es una maravilla, yo tengo la suerte de vivir cerca de ella. Os animo a todos que vengáis a...Más","13 de mayo de 2019","Simplemente espectacular ",5
"895","Maravillosa! Estoy muy contenta porque lo veo esta espectacular basílica! Sagrada Familia es más que un Iglesia, porque tiene un alma, un corazón de inocentes, un gran amor y onestidad! Gracias Antonio Gaudi por esta hermosa familia! 🙏💒","12 de mayo de 2019","Sagrada Familia",5
"898","Todo lo que le contaron, todo lo que podría escribir se queda corto. No es necesario ser creyente para admirar el genio de Gaudí. Vayan con tiempo, y juzguen ustedes.","12 de mayo de 2019","Imperdible",5
"899","Llevo 30 años viajando a Barcelona y nunca se me había ocurrido visitarla. 
He de reconocer que es algo que nadie debe perderse: la imaginación de un genio o loco o un loco genio es digno de admiración
Desde el tamaño exterior e interior, las...Más","12 de mayo de 2019","Impresionante",5
"900","Preciosa Basílica, no he visto muchas Basílica en mi vida pero puedo asegurar que está es la más bonita hasta ahora y la que más historia tiene, la verdad mucho más grande y bonita de lo que había visto en fotos sin duda volver la...Más","12 de mayo de 2019","Preciosa ",5
"902","La más espetacular obra de Barcelona, muy rica de detalles y asombrosa en su magnitud! Realmente un sitio que te saca el aire del pecho en una mirada!","12 de mayo de 2019","Una maravilla!",5
"903","Había estado antes en Barcelona , la conocí por fuera con la sola presentación de la guía del City Bus. Esta vez contratamos la Audioguia con visita completa ...y la verdad que descubrí una experiencia única con la descripción y ayuda de la Audioguia, Maravillosa...Más","11 de mayo de 2019","Maravilla!!!",5
"904","Impresionante arquitectura. Nos metimos dentro de la cabeza de un genio, Antoni Gaudi. Super recomendable.","11 de mayo de 2019","Lo mejor de Barcelona, ademas de salir de tapas.",5
"905","Desde sus orígenes la Sagrada Familia ha sido una de las maravillas arquitectónicas de Barcelona, durante muchos años las obras parecían no avanzar, pero la verdad es que en los últimos años ya se nota un importante avance, igual un día más pronto que tarde...Más","11 de mayo de 2019","Obra cumbre de Gaudí",5
"908","Muy impresionante!!! Pero despues de 45 min de fila para sacar la entrada (38 euros) , me dicen que hay que esperar 2 horas para el siguiente turno!!!! Como ya habia ido hace años me neguè a la espera.  No se si es por volumen...Más","10 de mayo de 2019","Decepcionante!!,",5
"909","Sin comentarios. Solo se puede valorar visitandola.
Para mi, escandalosamente genial.
Por fuera es preciosa pero este monumento no tiene parangón en ningún otro lugar del mundo.
Su diseño, su construcción y sus formas están absolutamente calculados desde todos los puntos de vista. 
Una genialidad...Más","10 de mayo de 2019","Obra maestra",5
"910","Iglesia Católica, diseñada por el  famoso arquitecto Antoni Gaudi, ,es una construcción Monumental muy particular de estilo modernista catalana, con detalles impresionantes .Su construcción  inició en 1882 y esta programada su finalización en el 2020. Si deseas visitarla por fuera no tienes problema, para ingresar...Más","10 de mayo de 2019","Construcción impresionante",5
"912","Simplemente no podéis pasar por barcelona sin ver la maravillosa Sagrada Familia! Es triste que tengamos que pagar por disfrutar de ella, pero, realmente es una gran obra de arte 🥰🥰","9 de mayo de 2019","No os la podéis perder!",5
"913","Visita imprescindible en la cuidad de BARCELONA 
LA ARQUITECTURA. La manera de mezclar religión con naturaleza una visión única de futuro simplemente una belleza sin precedentes","9 de mayo de 2019","Espectacular",5
"914","Es un lugar maravilloso de una historia increíble les recomiendo subir a la torre de la pasión ya que de ahí tienes una vista muy bella","9 de mayo de 2019","Genial!!",5
"915","La verdad que las palabras quedan cortas para describir tan magnífica obra de arte, no solo por fuera sino por dentro, la atención es genial, los guía turísticos hacen todo lo posible porque la visita sea agradable, se conoce en gran mayoría toda la estructura...Más","9 de mayo de 2019","Conociendo",5
"918","Sin duda un lugar único. No necesitas ser religioso o experto en arte para maravillarte con este lugar. Te recomiendo comprar entradas por internet y ahorrarte las filas 👌","8 de mayo de 2019","Experiencia única",5
"919","Hacer la visita con audioguia merece la pena, te puedes enterar de cosas interesantes, de otra manera te pierdes información","8 de mayo de 2019","Visita Sagrada Familia",5
"920","Vale mucho la pena visitarla por dentro y con guia, es espectacular y muy interesantes las explicaciones.","8 de mayo de 2019","Vale mucho la pena visitarla por dentro y con guia",5
"922","Larga cola, precio algo caro , sin terminar ,pero... ¿Volveríamos otra vez? POR SUPUESTO. Claro que merece la pena volver , a otra hora para ver la luz con otros colores y apreciar cosas que se pasan","8 de mayo de 2019","Entrar , mirar y quedarse parado",5
"923","Impacta. Debe visitarse. Hicimos recorrido con audio guia y nos resulto muy bueno. Hay que volver de noche para verla iluminada.","8 de mayo de 2019","Asombrosa",5
"924","Es preciosa!! Estuvimos bastante tiempo conociendo la arquitectura. Es impresionante. Falta tiempoi y creo que recursos para terminarla.","8 de mayo de 2019","Bella",5
"925","La primera vez que entré en la Sagrada Familia con el techo de la nave acabado las únicas palabras que podrían llegar a describir mi estado son: te quita el aire. Cierto es que muchos visitantes al salir comentan que no es para tanto, que...Más","8 de mayo de 2019","Te quita el aire.",5
"928","Podríamos decir que es el buque insignia de Barcelona. Es un recuerdo inolvidable. Mires donde mires no te deja de sorprender. Si se visita con detenimiento deja una huella imborrable que permanece en el tiempo. Altamente recomendable.","8 de mayo de 2019","MODERNISMO EN ESTADO PURO",5
"929","Visita obligada en Barcelona, no te dejará indiferente. Te recomiendo que saques tu entrada on-line si no quieres hacer largas colas.","8 de mayo de 2019","Nunca has visto nada igual!",5
"930","Es un edificio que envuelve y transporta a través del tiempo. Engloba historia, arte, vida, sencillez y estilo a la vez.","8 de mayo de 2019","Un símbolo de la ciudad",5
"932","Espectacular vista desde exterior y mas majestuosa el interior,eso si mucha gente para entrar y en el interor","7 de mayo de 2019","Visita de familia",5
"933","No alcanzan las horas para ver cada detalle, nada es al azar, una genialidad!! Te toca el alma, no se puede describir con palabras hay que estar ahi.","7 de mayo de 2019","UNICA",5
"934","Majestuosa, colosal!!!!! Es fastuosa por dentro se describe muy bien su historia en los museos. Esta todo muy adelantado se intenta dar un diseño parecido y lo están consiguiendo","7 de mayo de 2019","Increíble",5
"935","Visita obligada en Barcelona que no tiene desperdicio. Una auténtica maravilla la mires por donde la mires ...","7 de mayo de 2019","De turismo en Casa",5
"938","Es indescriptible la belleza arquitectónica de esta gran obra de Gaudí, por dentro y por fuera. Puedes pasar horas y horas admirando los mil y un detalles, tanto de la propia construcción como de su decoración. El importante número de personas que la visitan a...Más","7 de mayo de 2019","VISITA IMPRESCINDIBLE",5
"939","Una experiencia hermosa y un regalo para los sentidos. La belleza de las luces, los vitrales, la arquitectura.","7 de mayo de 2019","Bella experiencia",5
"940","Si no vas pronto para ponerte a la cola,puedes desaprovechar el dia entero, pero la verdad esque merece la pena..por dentro es impresionante.","7 de mayo de 2019","Muy bonita,pero largas colas!!!",5
"942","La visita a la sagrada familia es obligada en Barcelona, la genial obra de Gaudí no deja indiferente a nadie. Si desde fuera es espectacular el juego de luces del interior es alucinante. Con una visita guiada no quedará ningún detalle sin ver","7 de mayo de 2019","Increíble visita",5
"943","ES IMPRESIONANTE, visitar obligatoriamente si vienes a Barcelona. 
Es una obra monumental y única en el mundo. 
Todo el templo está hecho con piedras talladas.
Aún faltan muchas de las torres,  y la ventral serán el doble de las laterales
IMPRESIONANTE.","7 de mayo de 2019","SAGRADA FAMILIA",5
